OBJECTID,SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
627,OWEEGEE CREEK,OWEEGEE CREEK,7990602,56.62797969,-129.7013315,Stream,500-530253-474204-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,560-472400-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48353,UNR,NSKEst,UNR+NSKEst
628,SALADAMIS CREEK,SALADAMIS CREEK,660,56.20348853,-128.7699556,Stream,500-574516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-576900-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48308,UNR,NSKEst,UNR+NSKEst
629,SNOWBANK CREEK,SNOWBANK CREEK,671,56.7400553,-129.9146675,Stream,500-530253-572184-169437-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,560-582100-14800-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48363,UNR,NSKEst,UNR+NSKEst
630,TCHITIN RIVER,TCHITIN RIVER,656,55.47823835,-128.9497379,Stream,500-267403-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-271900-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48288,UNR,NSKEst,UNR+NSKEst
631,TEIGEN CREEK,TEIGEN CREEK,670,56.73098866,-129.84998,Stream,500-530253-572184-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,560-582100-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48358,UNR,NSKEst,UNR+NSKEst
632,TSEAX SLOUGH,,652,55.21838115,-129.1270262,Slough Segment,500-179249-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,500-185700-00000-00000-0000-0000-000-000-000-000-000-000,UPPER NASS,CK-58,CK,Current,48268,LNR-P,NSKEst,LNR-P+NSKEst
633,BIG SILVER CREEK,BIG SILVER CREEK,192,49.57910897,-121.8366412,Stream,100-077501-616023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46076,LFR,GStr,LFR+GStr
634,CHILLIWACK RIVER,CHILLIWACK RIVER,62,49.12641335,-122.0983535,Stream,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46985,LFR,GStr,LFR+GStr
635,COGBURN CREEK,COGBURN CREEK,190,49.53357779,-121.7684427,Stream,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-535100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46068,LFR,GStr,LFR+GStr
636,DOUGLAS CREEK,DOUGLAS CREEK,195,49.76274436,-122.1526482,Stream,100-077501-985523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-987400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46087,LILL,GStr,LILL+GStr
637,LILLOOET RIVER,LILLOOET RIVER,2475,49.74746815,-122.1458283,Stream,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,44538,LILL,GStr,LILL+GStr
638,LILLOOET RIVER - LOWER,LILLOOET RIVER,177,49.74746815,-122.1458283,Stream Segment,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46967,LILL,GStr,LILL+GStr
639,LILLOOET RIVER - UPPER,LILLOOET RIVER,178,50.29977245,-122.6172173,Stream Segment,100-077501-955583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,119-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46029,LILL,GStr,LILL+GStr
640,SLOQUET CREEK,SLOQUET CREEK,197,49.76784582,-122.205031,Stream,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,119-025200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46097,LILL,GStr,LILL+GStr
641,TIPELLA CREEK,TIPELLA CREEK,194,49.74283256,-122.1516262,Stream,100-077501-955583-005332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-954600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER RIVER_SU_1.3,CK-6,CK,Current,46082,LFR,GStr,LFR+GStr
642,BEATTY CREEK,BEATTY CREEK,2200,58.10228969,-131.1907665,Stream,600-377323-232898-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,640-246100-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-EARLY TIMING,CK-60,CK,Current,45146,LStk,TBFj,LStk+TBFj
643,CHRISTINA CREEK,CHRISTINA CREEK,2145,57.24130661,-131.8530702,Stream,600-173383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-196800-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-EARLY TIMING,CK-60,CK,Current,45494,LStk,TBFj,LStk+TBFj
644,LITTLE TAHLTAN RIVER,LITTLE TAHLTAN RIVER,2201,58.12105429,-131.3202863,Stream,600-377323-332238-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,640-354000-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-EARLY TIMING,CK-60,CK,Current,45147,LStk,TBFj,LStk+TBFj
645,TAHLTAN RIVER,TAHLTAN RIVER,2199,58.00994991,-130.9812919,Stream,600-377323-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,640-000000-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-EARLY TIMING,CK-60,CK,Current,45145,LStk,TBFj,LStk+TBFj
646,ISKUT RIVER,ISKUT RIVER,2178,56.74862595,-131.7831705,Stream,600-059339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-000000-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-LATE TIMING,CK-61,CK,Current,45136,LStk,TBFj,LStk+TBFj
647,KATETE RIVER,KATETE RIVER,2119,56.66608323,-131.8159447,Stream,600-043770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-073500-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-LATE TIMING,CK-61,CK,Current,45489,LStk,TBFj,LStk+TBFj
648,STIKINE RIVER,STIKINE RIVER,2118,56.65763571,-131.8489365,Stream,600-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-000000-00000-00000-0000-0000-000-000-000-000-000-000,STIKINE-LATE TIMING,CK-61,CK,Current,3341,LStk,TBFj,LStk+TBFj
649,DUDIDONTU RIVER,DUDIDONTU RIVER,2225,58.78941351,-131.9852257,Stream,700-998191-999667-055990-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-057100-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-EARLY TIMING,CK-63,CK,Current,45167,Taku,TBFj,Taku+TBFj
650,NAHLIN RIVER,NAHLIN RIVER,2224,58.77672495,-132.0933965,Stream,700-998191-999667-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-EARLY TIMING,CK-63,CK,Current,45165,Taku,TBFj,Taku+TBFj
651,NAHLIN RIVER,NAHLIN RIVER,2224,58.77672495,-132.0933965,Stream,700-998191-999667-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-EARLY TIMING,CK-63,CK,Current,45164,Taku,TBFj,Taku+TBFj
652,TSETA CREEK,TSETA CREEK,2228,58.90605923,-131.9436671,Stream,700-998191-999667-176027-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-174500-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-EARLY TIMING,CK-63,CK,Current,45168,Taku,TBFj,Taku+TBFj
653,NAKINA RIVER,NAKINA RIVER,2216,58.90428766,-133.1458912,Stream,700-999247-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,790-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-MID TIMING,CK-64,CK,Current,45158,Taku,TBFj,Taku+TBFj
654,HACKETT RIVER,HACKETT RIVER,2233,58.26374657,-131.8121262,Stream,700-998191-999517-565598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-574200-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CK-65,CK,Current,45171,Taku,TBFj,Taku+TBFj
655,KOWATUA CREEK,KOWATUA CREEK,2221,58.7716407,-132.2657128,Stream,700-998191-862786-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,787-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CK-65,CK,Current,45159,Taku,TBFj,Taku+TBFj
656,TAKU RIVER,TAKU RIVER,2203,58.58141871,-133.6555912,Stream,700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,700-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CK-65,CK,Current,3340,Taku,TBFj,Taku+TBFj
657,TATSATUA CREEK,TATSATUA CREEK,2212,58.53473781,-132.1429556,Stream,700-998191-999517-235623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-236300-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CK-65,CK,Current,45155,Taku,TBFj,Taku+TBFj
658,ALSEK RIVER,ALSEK RIVER,2324,59.4439652,-137.9907846,Stream,990-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,990-000000-00000-00000-0000-0000-000-000-000-000-000-000,ALSEK,CK-67,CK,Current,3338,Alsek,AKCst,Alsek+AKCst
659,BLANCHARD RIVER,BLANCHARD RIVER,2334,60.03214868,-136.8935638,Stream,,990-295215-74335-00000-0000-0000-000-000-000-000-000-000,ALSEK,CK-67,CK,Current,44859,Alsek,AKCst,Alsek+AKCst
660,GOAT CREEK,GOAT CREEK,2335,59.85175486,-136.645447,Stream,990-295215-992370-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,990-170500-98000-00000-0000-0000-000-000-000-000-000-000,ALSEK,CK-67,CK,Current,44860,Alsek,AKCst,Alsek+AKCst
661,KLUKSHU RIVER,KLUKSHU RIVER,2332,60.11586335,-137.0362158,Stream,,990-295215-65451-00000-0000-0000-000-000-000-000-000-000,ALSEK,CK-67,CK,Current,44857,Alsek,AKCst,Alsek+AKCst
662,TAKHANNE RIVER,TAKHANNE RIVER,2333,60.09442906,-136.9919185,Stream,,990-295215-67499-00000-0000-0000-000-000-000-000-000-000,ALSEK,CK-67,CK,Current,44858,Alsek,AKCst,Alsek+AKCst
663,GLADYS LAKE,GLADYS LAKE,2500,59.88538349,-132.9204732,Lake,800-901317-610987-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,817-000000-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44586,YukSlk,Ber,YukSlk+Ber
664,JENNINGS RIVER,JENNINGS RIVER,2501,59.67064993,-132.1483301,Stream,800-901317-645839-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,819-000000-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44587,YukSlk,Ber,YukSlk+Ber
665,MORLEY RIVER,MORLEY RIVER,2520,60.09464137,-132.4956227,Stream,,875-000000-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44601,YukSlk,Ber,YukSlk+Ber
666,NISUTLIN RIVER,NISUTLIN RIVER,2517,60.22544775,-132.5787715,Stream,,874-000000-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44598,YukSlk,Ber,YukSlk+Ber
667,RED RIVER,RED RIVER,2560,60.73566402,-132.1133458,Stream,,874-061416-68003-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44638,YukSlk,Ber,YukSlk+Ber
668,SIDNEY CREEK,SIDNEY CREEK,2519,60.75391699,-132.9351669,Stream,,874-351461-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44600,YukSlk,Ber,YukSlk+Ber
669,SWIFT RIVER,SWIFT RIVER,2564,59.73720213,-132.1855711,Stream,800-901317-630554-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,818-000000-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44642,YukSlk,Ber,YukSlk+Ber
670,WOLF RIVER,WOLF RIVER,2518,60.27620325,-132.5525458,Stream,,874-061416-00000-00000-0000-0000-000-000-000-000-000-000,YUKON RIVER-TESLIN HEADWATERS,CK-68,CK,Current,44599,YukSlk,Ber,YukSlk+Ber
671,LAKE LABERGE,LAKE LABERGE,2550,61.35079786,-135.2613439,Lake,,800-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44627,YukSlk,Ber,YukSlk+Ber
672,MARSH LAKE,MARSH LAKE,2553,60.46646908,-134.3002379,Lake,,800-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44630,YukSlk,Ber,YukSlk+Ber
673,MCINTYRE CREEK,MCINTYRE CREEK,2496,60.76852415,-135.0884446,Stream,,800-933944-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44581,YukSlk,Ber,YukSlk+Ber
674,MICHIE CREEK,MICHIE CREEK,2498,60.67351595,-134.4722562,Stream,,800-951361-32510-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44583,YukSlk,Ber,YukSlk+Ber
675,TAKHINI RIVER,TAKHINI RIVER,2521,60.84138503,-135.1815633,Stream,,880-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44602,YukSlk,Ber,YukSlk+Ber
676,TESLIN RIVER,TESLIN RIVER,2499,61.57244416,-134.900263,Stream,,870-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44585,YukSlk,Ber,YukSlk+Ber
677,WOLF CREEK,WOLF CREEK,2497,60.62496838,-134.9131994,Stream,,800-942011-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44582,YukSlk,Ber,YukSlk+Ber
678,YUKON RIVER - UPPER,YUKON RIVER,2568,60.69360866,-135.0395008,Stream Segment,,800-000000-00000-00000-0000-0000-000-000-000-000-000-000,UPPER YUKON RIVER,CK-69,CK,Current,44648,YukSlk,Ber,YukSlk+Ber
679,MARIA SLOUGH,MARIA SLOUGH,104,49.23413633,-121.730548,Slough Segment,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-000000-00000-00000-0000-0000-000-000-000-000-000-000,MARIA SLOUGH_SU_0.3,CK-7,CK,VREQ[Current],47096,LFR,GStr,LFR+GStr
680,NORDENSKIOLD RIVER,NORDENSKIOLD RIVER,2494,62.10210632,-136.3016896,Stream,,800-837907-00000-00000-0000-0000-000-000-000-000-000-000,NORDENSKIOLD,CK-71,CK,Current,44579,YukSlk,Ber,YukSlk+Ber
681,BLIND CREEK,BLIND CREEK,2514,62.17794482,-133.210517,Stream,,850-464687-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44595,PS,Ber,PS+Ber
682,EARN RIVER,EARN RIVER,2544,62.73636426,-134.6972002,Stream,,853-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44620,PS,Ber,PS+Ber
683,GLENLYON RIVER,GLENLYON RIVER,2545,62.48329916,-134.1625546,Stream,,850-355044-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44621,PS,Ber,PS+Ber
684,HOOLE RIVER,HOOLE RIVER,2546,61.74931667,-131.710366,Stream,,858-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44622,PS,Ber,PS+Ber
685,HUSKY DOG CREEK,HUSKY DOG CREEK,2547,63.09676052,-132.4632276,Stream,,851-999744-38660-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44623,PS,Ber,PS+Ber
686,KALZAS RIVER,KALZAS RIVER,2543,62.89221923,-135.4847847,Stream,,851-165975-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44619,PS,Ber,PS+Ber
687,LEWIS LAKE,LEWIS LAKE,2551,62.616847,-131.0808567,Lake,,857-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44628,PS,Ber,PS+Ber
688,LITTLE KALZAS RIVER,LITTLE KALZAS RIVER,2552,62.89020043,-135.4708492,Stream,,851-165975-00680-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44629,PS,Ber,PS+Ber
689,MACMILLAN RIVER,MACMILLAN RIVER,2555,62.86880856,-135.9019782,Stream,,851-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44632,PS,Ber,PS+Ber
690,MOOSE RIVER,MOOSE RIVER,2572,62.99192575,-134.7310123,Stream,,851-535011-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44652,PS,Ber,PS+Ber
691,PELLY RIVER,PELLY RIVER,2510,62.78744343,-137.3308279,Stream,,850-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44594,PS,Ber,PS+Ber
692,PREVOST RIVER,PREVOST RIVER,2559,62.60371554,-131.1713677,Stream,,857-521398-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44637,PS,Ber,PS+Ber
693,RIDDELL RIVER,RIDDELL RIVER,2561,62.84643733,-132.4266176,Stream,,851-999811-23516-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44639,PS,Ber,PS+Ber
694,ROSS RIVER,ROSS RIVER,2515,61.98364275,-132.4222246,Stream,,857-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44596,PS,Ber,PS+Ber
695,RUSSELL CREEK,RUSSELL CREEK,2562,63.03620947,-133.3903694,Stream,,851-973686-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44640,PS,Ber,PS+Ber
696,SHELDON LAKE,SHELDON LAKE,2563,62.69166676,-131.0499999,Lake,,857-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44641,PS,Ber,PS+Ber
697,TAY RIVER,TAY RIVER,2565,62.56920853,-134.3585709,Stream,,854-000000-00000-00000-0000-0000-000-000-000-000-000-000,PELLY,CK-72,CK,Current,44643,PS,Ber,PS+Ber
698,BIG SALMON RIVER,BIG SALMON RIVER,2516,61.88025855,-134.9225263,Stream,,860-000000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE YUKON RIVER AND TRIBUTARIES,CK-73,CK,Current,44597,midYR,Ber,midYR+Ber
699,LITTLE SALMON RIVER,LITTLE SALMON RIVER,2495,62.05417542,-135.6667189,Stream,,800-856674-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE YUKON RIVER AND TRIBUTARIES,CK-73,CK,Current,44580,midYR,Ber,midYR+Ber
700,TATCHUN RIVER,TATCHUN RIVER,2493,62.28530711,-136.3259793,Stream,,800-825937-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE YUKON RIVER AND TRIBUTARIES,CK-73,CK,Current,44578,midYR,Ber,midYR+Ber
701,CROOKED CREEK,CROOKED CREEK,2503,63.38024732,-136.6894277,Stream,,830-300892-00000-00000-0000-0000-000-000-000-000-000-000,STEWART,CK-74,CK,Current,44588,PS,Ber,PS+Ber
702,MAYO RIVER,MAYO RIVER,2554,63.58861374,-135.9146499,Stream,,832-000000-00000-00000-0000-0000-000-000-000-000-000-000,STEWART,CK-74,CK,Current,44631,PS,Ber,PS+Ber
703,MCQUESTEN RIVER,MCQUESTEN RIVER,2504,63.55015319,-137.4431709,Stream,,831-000000-00000-00000-0000-0000-000-000-000-000-000-000,STEWART,CK-74,CK,Current,44589,PS,Ber,PS+Ber
704,OLLIE LAKE,,2557,63.05634858,-130.9001508,Lake,,833-600592-00000-00000-0000-0000-000-000-000-000-000-000,STEWART,CK-74,CK,Current,44635,PS,Ber,PS+Ber
705,PLEASANT CREEK,PLEASANT CREEK,2558,63.51946578,-133.9113063,Stream,,833-022426-00000-00000-0000-0000-000-000-000-000-000-000,STEWART,CK-74,CK,Current,44636,PS,Ber,PS+Ber
706,NISLING RIVER,NISLING RIVER,2506,62.46361259,-139.4847943,Stream,,843-152436-00000-00000-0000-0000-000-000-000-000-000-000,WHITE AND TRIBUTARIES,CK-75,CK,Current,44591,RR,Ber,RR+Ber
707,TINCUP CREEK,TINCUP CREEK,2508,61.8875942,-139.5463451,Stream,,843-555989-08393-00000-0000-0000-000-000-000-000-000-000,WHITE AND TRIBUTARIES,CK-75,CK,Current,44592,RR,Ber,RR+Ber
708,CHANDINDU RIVER,CHANDINDU RIVER,2492,64.25317988,-139.715179,Stream,,800-698346-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN YUKON RIVER AND TRIBUTARIES,CK-76,CK,Current,44577,KP,Ber,KP+Ber
